Time,Altitude,OrientX,OrientY,OrientZ,Longitude,Latitude,VelX,VelY,VelZ,State,Battery,Frame,TimeSinceStartup,Longitude Change,Latitude Change
19:55:16.802344,5.715163534911727e-34,2.7567225981345658e-14,0.049209464341402054,-7.993240513926025e-10,3.811396177272156e-38,44791.64453125,1.7630682814030763e+22,8.17583322421212e+18,0.05662490800023079,-1.370860168166572e+131,-1.074289747970962e-286,20227,42241,0.0,0.0
19:55:16.865066,1.296246949777924e-07,-3742268.0,0.155162513256073,6.04779197059643e-29,2.6393877305963542e-06,0.03068167343735695,-15535930605568.0,-2.1182854464931764e-36,5.345291816483132e+25,1.80323e-318,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:16.995378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:19.104658,7.151197418180598e-17,-0.0013501107459887862,21982722.0,-55.34414291381836,6.978078974566112e+28,1.2524466518724914e-24,3.858947081880615e-07,-1.6446757995020288e+16,0.15467248857021332,-1.7988491029061288e+59,1.905404642739673e-33,43948,48080,1.370860168166572e+131,1.905404642739673e-33
19:55:19.160941,118631661568.0,5.1482864800215184e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:19.279478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:20.307932,-5.694524180712749e+28,-9.319272047607973e+25,-9.392294941790169e-08,141.84442138671875,1.1202771859411711e+36,-1134859136.0,-3.280082129296029e-21,1.83951500407932e-14,-1.1378262149585878e-37,3.310568101628765e-153,7.954283216229314e+184,15942,26785,1.370860168166572e+131,7.954283216229314e+184
19:55:20.438174,-1.0170686875788777e+31,-3.172655116856259e-20,7.006492321624085e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:20.553124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:21.505305,0.0,1.9660065242455005e-11,-0.0005516695091500878,-737695865241600.0,5.84816414087764e-30,nan,4.555621652415037e-16,1.30963528022221e-07,-1.1249058887877572e-29,1.3792823241318293e-74,-3.8928529327651004e+253,2186,19995,1.370860168166572e+131,-3.8928529327651004e+253
19:55:21.633346,1924055826432.0,6.88083245848665e+25,5.448654805849543e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
19:55:21.756899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.370860168166572e+131,1.074289747970962e-286
