Time,Altitude,OrientX,OrientY,OrientZ,Longitude,Latitude,VelX,VelY,VelZ,State,Battery,Frame,TimeSinceStartup,Longitude Change,Latitude Change
11:30:37.524484,145.3068084716797,0.0,0.0,0.0,0.0,0.0,0.0,15.123749732971191,352.73724365234375,0.0,0.0,0,95,0.0,0.0
11:30:38.526810,145.2609100341797,0.0,0.0,0.0,0.0,0.0,0.0,15.118749618530273,353.7372131347656,0.0,0.0,0,96,0.0,0.0
11:30:39.534597,145.15638732910156,0.0,0.0,0.0,0.0,0.0,0.0,15.130000114440918,354.73724365234375,0.0,0.0,0,97,0.0,0.0
11:30:40.529582,145.17474365234375,0.0,0.0,0.0,0.0,0.0,0.0,15.117500305175781,355.75390625,0.0,0.0,0,98,0.0,0.0
11:30:42.534320,145.1772918701172,0.0,0.0,0.0,0.0,0.0,0.0,15.130000114440918,357.75390625,0.0,0.0,0,100,0.0,0.0
11:30:44.537907,145.3751220703125,0.0,0.0,0.0,0.0,0.0,0.0,15.117500305175781,359.75390625,0.0,0.0,0,102,0.0,0.0
11:30:50.545854,145.50209045410156,0.0,0.0,0.0,0.0,0.0,0.0,15.12874984741211,365.7705993652344,0.0,0.0,0,108,0.0,0.0
11:30:52.549413,145.60765075683594,0.0,0.0,0.0,0.0,0.0,0.0,15.12874984741211,367.7705993652344,0.0,0.0,0,110,0.0,0.0
11:30:53.556300,145.5551300048828,0.0,0.0,0.0,0.0,0.0,0.0,15.114999771118164,368.7705383300781,0.0,0.0,0,111,0.0,0.0
11:30:55.555578,145.55104064941406,0.0,0.0,0.0,0.0,0.0,0.0,15.114999771118164,370.7705993652344,0.0,0.0,0,113,0.0,0.0
11:30:57.560564,145.40216064453125,0.0,0.0,0.0,0.0,0.0,0.0,15.126250267028809,372.77056884765625,0.0,0.0,0,115,0.0,0.0
11:30:58.560446,145.97988891601562,0.0,0.0,0.0,0.0,0.0,0.0,15.116250038146973,373.7705993652344,0.0,0.0,0,116,0.0,0.0
11:30:59.561859,145.68260192871094,0.0,0.0,0.0,0.0,0.0,0.0,15.116250038146973,374.7872314453125,0.0,0.0,0,117,0.0,0.0
11:31:00.564284,145.36492919921875,0.0,0.0,0.0,0.0,0.0,0.0,15.125,375.7872619628906,0.0,0.0,0,118,0.0,0.0
11:31:03.568567,145.57960510253906,0.0,0.0,0.0,0.0,0.0,0.0,15.114999771118164,378.7872619628906,0.0,0.0,0,121,0.0,0.0
11:31:04.576821,145.75807189941406,0.0,0.0,0.0,0.0,0.0,0.0,15.111249923706055,379.7872619628906,0.0,0.0,0,122,0.0,0.0
