Time,Altitude,OrientX,OrientY,OrientZ,Longitude,Latitude,VelX,VelY,VelZ,State,Battery,Frame,TimeSinceStartup,Longitude Change,Latitude Change
09:26:12.258874,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.654999732971191,391.8619079589844,0.0,0.0,0,134,0.0,0.0
09:26:13.260850,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.65250015258789,392.8618469238281,0.0,0.0,0,135,0.0,0.0
09:26:14.262030,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.6537504196167,393.8619079589844,0.0,0.0,0,136,0.0,0.0
09:26:15.270246,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.6537504196167,394.8785400390625,0.0,0.0,0,137,0.0,0.0
09:26:16.271897,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.6537504196167,395.87860107421875,0.0,0.0,0,138,0.0,0.0
09:26:17.273608,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.65250015258789,396.87860107421875,0.0,0.0,0,139,0.0,0.0
09:26:18.266553,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.65250015258789,397.87860107421875,0.0,0.0,0,140,0.0,0.0
09:26:19.266985,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,398.8785095214844,0.0,0.0,0,141,0.0,0.0
09:26:20.279242,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.65250015258789,399.87860107421875,0.0,0.0,0,142,0.0,0.0
09:26:21.279839,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,400.87860107421875,0.0,0.0,0,143,0.0,0.0
09:26:22.278730,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.6537504196167,401.87860107421875,0.0,0.0,0,144,0.0,0.0
09:26:23.273062,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,402.8785705566406,0.0,0.0,0,145,0.0,0.0
09:26:24.287471,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.649999618530273,403.89520263671875,0.0,0.0,0,146,0.0,0.0
09:26:25.287596,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.657500267028809,404.8952331542969,0.0,0.0,0,147,0.0,0.0
09:26:26.287758,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,405.895263671875,0.0,0.0,0,148,0.0,0.0
09:26:27.287509,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.65250015258789,406.8952331542969,0.0,0.0,0,149,0.0,0.0
09:26:28.294958,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.65250015258789,407.895263671875,0.0,0.0,0,150,0.0,0.0
09:26:29.295771,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,408.89520263671875,0.0,0.0,0,151,0.0,0.0
09:26:30.296001,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.6587495803833,409.8952331542969,0.0,0.0,0,152,0.0,0.0
09:26:31.295812,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,410.8952331542969,0.0,0.0,0,153,0.0,0.0
09:26:32.296204,-2190.808349609375,-1.0660721063613892,-0.7106966972351074,0.810965895652771,-0.107421875,-0.185546875,-0.271484375,15.651249885559082,411.91192626953125,0.0,0.0,0,154,0.0,0.0
