Time,Altitude,OrientX,OrientY,OrientZ,Longitude,Latitude,VelX,VelY,VelZ,State,Battery,Frame,TimeSinceStartup,Longitude Change,Latitude Change
11:26:01.919524,148.19883728027344,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,77.13685607910156,0.0,0.0,0,76,0.0,0.0
11:26:02.922197,147.9519805908203,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,78.13679504394531,0.0,0.0,0,77,0.0,0.0
11:26:03.923380,148.41305541992188,0.0,0.0,0.0,0.0,0.0,0.0,15.172499656677246,79.13685607910156,0.0,0.0,0,78,0.0,0.0
11:26:04.926072,147.73216247558594,0.0,0.0,0.0,0.0,0.0,0.0,15.173749923706055,80.15351867675781,0.0,0.0,0,79,0.0,0.0
11:26:05.928177,147.9800262451172,0.0,0.0,0.0,0.0,0.0,0.0,15.172499656677246,81.15357971191406,0.0,0.0,0,80,0.0,0.0
11:26:06.930275,147.8030548095703,0.0,0.0,0.0,0.0,0.0,0.0,15.173749923706055,82.15351104736328,0.0,0.0,0,81,0.0,0.0
11:26:07.930162,147.71839904785156,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,83.1535415649414,0.0,0.0,0,82,0.0,0.0
11:26:08.931819,147.49449157714844,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,84.15351104736328,0.0,0.0,0,83,0.0,0.0
11:26:09.932612,147.38893127441406,0.0,0.0,0.0,0.0,0.0,0.0,15.172499656677246,85.15349578857422,0.0,0.0,0,84,0.0,0.0
11:26:10.936042,147.8968963623047,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,86.15351104736328,0.0,0.0,0,85,0.0,0.0
11:26:11.937229,147.9147491455078,0.0,0.0,0.0,0.0,0.0,0.0,15.172499656677246,87.15351104736328,0.0,0.0,0,86,0.0,0.0
11:26:12.938268,148.15139770507812,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,88.1701889038086,0.0,0.0,0,87,0.0,0.0
11:26:13.941446,147.52713012695312,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,89.1701889038086,0.0,0.0,0,88,0.0,0.0
11:26:14.936459,147.9111785888672,0.0,0.0,0.0,0.0,0.0,0.0,15.170000076293945,90.17018127441406,0.0,0.0,0,89,0.0,0.0
11:26:15.938402,147.67605590820312,0.0,0.0,0.0,0.0,0.0,0.0,15.175000190734863,91.17017364501953,0.0,0.0,0,90,0.0,0.0
11:26:16.942266,147.8224334716797,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,92.17021179199219,0.0,0.0,0,91,0.0,0.0
11:26:17.944487,147.7887725830078,0.0,0.0,0.0,0.0,0.0,0.0,15.171250343322754,93.17018127441406,0.0,0.0,0,92,0.0,0.0
11:26:18.945530,148.03817749023438,0.0,0.0,0.0,0.0,0.0,0.0,15.170000076293945,94.17019653320312,0.0,0.0,0,93,0.0,0.0
11:26:19.949846,147.72604370117188,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,95.18684387207031,0.0,0.0,0,94,0.0,0.0
11:26:20.951923,148.06419372558594,0.0,0.0,0.0,0.0,0.0,0.0,15.175000190734863,96.18684387207031,0.0,0.0,0,95,0.0,0.0
11:26:21.957868,148.23709106445312,0.0,0.0,0.0,0.0,0.0,0.0,15.170000076293945,97.18684387207031,0.0,0.0,0,96,0.0,0.0
11:26:22.954508,147.18544006347656,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,98.18685150146484,0.0,0.0,0,97,0.0,0.0
11:26:23.957328,146.7789764404297,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,99.18680572509766,0.0,0.0,0,98,0.0,0.0
11:26:24.951948,147.48634338378906,0.0,0.0,0.0,0.0,0.0,0.0,15.167499542236328,100.18684387207031,0.0,0.0,0,99,0.0,0.0
11:26:25.964919,147.79795837402344,0.0,0.0,0.0,0.0,0.0,0.0,15.166250228881836,101.18685150146484,0.0,0.0,0,100,0.0,0.0
11:26:26.962491,147.8489532470703,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,102.18688201904297,0.0,0.0,0,101,0.0,0.0
11:26:27.973802,146.83558654785156,0.0,0.0,0.0,0.0,0.0,0.0,15.167499542236328,103.2035140991211,0.0,0.0,0,102,0.0,0.0
11:26:28.969929,147.3226318359375,0.0,0.0,0.0,0.0,0.0,0.0,15.167499542236328,104.20352172851562,0.0,0.0,0,103,0.0,0.0
11:26:29.971002,147.5521240234375,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,105.20350646972656,0.0,0.0,0,104,0.0,0.0
11:26:31.978856,147.75306701660156,0.0,0.0,0.0,0.0,0.0,0.0,15.164999961853027,107.20352935791016,0.0,0.0,0,106,0.0,0.0
11:26:32.976341,148.1264190673828,0.0,0.0,0.0,0.0,0.0,0.0,15.167499542236328,108.20350646972656,0.0,0.0,0,107,0.0,0.0
11:26:33.979788,148.41000366210938,0.0,0.0,0.0,0.0,0.0,0.0,15.166250228881836,109.2035140991211,0.0,0.0,0,108,0.0,0.0
11:26:34.984366,147.990234375,0.0,0.0,0.0,0.0,0.0,0.0,15.166250228881836,110.20352172851562,0.0,0.0,0,109,0.0,0.0
11:26:35.980403,148.76092529296875,0.0,0.0,0.0,0.0,0.0,0.0,15.163749694824219,111.20354461669922,0.0,0.0,0,110,0.0,0.0
11:26:36.981795,148.2238311767578,0.0,0.0,0.0,0.0,0.0,0.0,15.168749809265137,112.2035140991211,0.0,0.0,0,111,0.0,0.0
11:26:37.987895,147.8729248046875,0.0,0.0,0.0,0.0,0.0,0.0,15.163749694824219,113.22018432617188,0.0,0.0,0,112,0.0,0.0
11:26:38.985423,148.70684814453125,0.0,0.0,0.0,0.0,0.0,0.0,15.164999961853027,114.22016906738281,0.0,0.0,0,113,0.0,0.0
11:26:39.991356,148.32838439941406,0.0,0.0,0.0,0.0,0.0,0.0,15.164999961853027,115.2201919555664,0.0,0.0,0,114,0.0,0.0
11:26:40.986777,148.52883911132812,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,116.22017669677734,0.0,0.0,0,115,0.0,0.0
11:26:41.988977,147.98513793945312,0.0,0.0,0.0,0.0,0.0,0.0,15.164999961853027,117.2201919555664,0.0,0.0,0,116,0.0,0.0
11:26:42.991778,147.9759521484375,0.0,0.0,0.0,0.0,0.0,0.0,15.164999961853027,118.22016906738281,0.0,0.0,0,117,0.0,0.0
11:26:43.998458,147.88108825683594,0.0,0.0,0.0,0.0,0.0,0.0,15.163749694824219,119.22017669677734,0.0,0.0,0,118,0.0,0.0
11:26:45.005256,148.01113891601562,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,120.23684692382812,0.0,0.0,0,119,0.0,0.0
11:26:46.008123,148.28453063964844,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,121.23684692382812,0.0,0.0,0,120,0.0,0.0
11:26:47.007007,148.3268585205078,0.0,0.0,0.0,0.0,0.0,0.0,15.163749694824219,122.23686218261719,0.0,0.0,0,121,0.0,0.0
11:26:48.006622,147.87139892578125,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,123.23684692382812,0.0,0.0,0,122,0.0,0.0
11:26:49.011169,148.4375457763672,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,124.23685455322266,0.0,0.0,0,123,0.0,0.0
11:26:50.014119,148.2279052734375,0.0,0.0,0.0,0.0,0.0,0.0,15.162500381469727,125.2368392944336,0.0,0.0,0,124,0.0,0.0
11:26:51.016651,148.2039337158203,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,126.23686981201172,0.0,0.0,0,125,0.0,0.0
11:26:52.012420,148.47325134277344,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,127.23683166503906,0.0,0.0,0,126,0.0,0.0
11:26:53.018175,147.60006713867188,0.0,0.0,0.0,0.0,0.0,0.0,15.163749694824219,128.23684692382812,0.0,0.0,0,127,0.0,0.0
11:26:54.022497,148.03919982910156,0.0,0.0,0.0,0.0,0.0,0.0,15.170000076293945,129.2368621826172,0.0,0.0,0,128,0.0,0.0
11:26:55.024242,148.2115936279297,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,130.25352478027344,0.0,0.0,0,129,0.0,0.0
11:26:56.025252,147.6684112548828,0.0,0.0,0.0,0.0,0.0,0.0,15.164999961853027,131.25350952148438,0.0,0.0,0,130,0.0,0.0
11:26:57.027109,147.81886291503906,0.0,0.0,0.0,0.0,0.0,0.0,15.15999984741211,132.25352478027344,0.0,0.0,0,131,0.0,0.0
11:26:58.028952,148.28453063964844,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,133.25350952148438,0.0,0.0,0,132,0.0,0.0
11:26:59.026956,147.73471069335938,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,134.25352478027344,0.0,0.0,0,133,0.0,0.0
11:27:00.030410,147.86221313476562,0.0,0.0,0.0,0.0,0.0,0.0,15.15999984741211,135.25350952148438,0.0,0.0,0,134,0.0,0.0
11:27:01.034057,147.66024780273438,0.0,0.0,0.0,0.0,0.0,0.0,15.157500267028809,136.2535400390625,0.0,0.0,0,135,0.0,0.0
11:27:02.035178,148.61453247070312,0.0,0.0,0.0,0.0,0.0,0.0,15.15999984741211,137.2535400390625,0.0,0.0,0,136,0.0,0.0
11:27:03.035867,147.79795837402344,0.0,0.0,0.0,0.0,0.0,0.0,15.15999984741211,138.2701873779297,0.0,0.0,0,137,0.0,0.0
11:27:04.035433,148.19476318359375,0.0,0.0,0.0,0.0,0.0,0.0,15.15999984741211,139.27020263671875,0.0,0.0,0,138,0.0,0.0
11:27:05.038003,147.81581115722656,0.0,0.0,0.0,0.0,0.0,0.0,15.15999984741211,140.27020263671875,0.0,0.0,0,139,0.0,0.0
11:27:06.043240,147.5393829345703,0.0,0.0,0.0,0.0,0.0,0.0,15.157500267028809,141.27017211914062,0.0,0.0,0,140,0.0,0.0
11:27:07.040854,148.14732360839844,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,142.27020263671875,0.0,0.0,0,141,0.0,0.0
11:27:08.047312,148.29269409179688,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,143.27020263671875,0.0,0.0,0,142,0.0,0.0
11:27:09.048985,147.81581115722656,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,144.2702178955078,0.0,0.0,0,143,0.0,0.0
11:27:10.050318,147.6485137939453,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,145.2701416015625,0.0,0.0,0,144,0.0,0.0
11:27:11.047866,147.59190368652344,0.0,0.0,0.0,0.0,0.0,0.0,15.1587495803833,146.2701873779297,0.0,0.0,0,145,0.0,0.0
11:27:12.050722,148.10499572753906,0.0,0.0,0.0,0.0,0.0,0.0,15.157500267028809,147.286865234375,0.0,0.0,0,146,0.0,0.0
11:27:13.053370,148.0830535888672,0.0,0.0,0.0,0.0,0.0,0.0,15.161250114440918,148.28704833984375,0.0,0.0,0,147,0.0,0.0
11:27:39.110988,148.10906982421875,0.0,0.0,0.0,0.0,0.0,0.0,15.148750305175781,174.3368377685547,0.0,0.0,0,173,0.0,0.0
