Time,Altitude,OrientX,OrientY,OrientZ,Longitude,Latitude,VelX,VelY,VelZ,State,Battery,Frame,TimeSinceStartup,Longitude Change,Latitude Change
12:10:17.946082,150.23257446289062,0.0,0.0,0.0,0.0,0.0,0.0,14.798749923706055,2733.1708984375,0.0,0.0,4,166,0.0,0.0
12:10:18.955101,150.11268615722656,0.0,0.0,0.0,0.0,0.0,0.0,14.798749923706055,2734.1875,0.0,0.0,4,167,0.0,0.0
12:10:19.955278,150.14279174804688,0.0,0.0,0.0,0.0,0.0,0.0,14.796250343322754,2735.1875,0.0,0.0,4,168,0.0,0.0
12:10:21.960316,150.41468811035156,0.0,0.0,0.0,0.0,0.0,0.0,14.797499656677246,2737.1875,0.0,0.0,4,170,0.0,0.0
12:10:23.964601,150.45193481445312,0.0,0.0,0.0,0.0,0.0,0.0,14.796250343322754,2739.1875,0.0,0.0,4,172,0.0,0.0
12:10:24.971111,150.6259002685547,0.0,0.0,0.0,0.0,0.0,0.0,14.796250343322754,2740.204345703125,0.0,0.0,4,173,0.0,0.0
12:10:25.973805,150.35958862304688,0.0,0.0,0.0,0.0,0.0,0.0,14.803750038146973,2741.2041015625,0.0,0.0,4,174,0.0,0.0
12:10:26.975072,150.31980895996094,0.0,0.0,0.0,0.0,0.0,0.0,14.798749923706055,2742.2041015625,0.0,0.0,4,175,0.0,0.0
12:10:27.975900,150.2417449951172,0.0,0.0,0.0,0.0,0.0,0.0,14.796250343322754,2743.2041015625,0.0,0.0,4,176,0.0,0.0
12:10:28.979524,150.27491760253906,0.0,0.0,0.0,0.0,0.0,0.0,14.795000076293945,2744.2041015625,0.0,0.0,4,177,0.0,0.0
12:10:29.979118,150.34837341308594,0.0,0.0,0.0,0.0,0.0,0.0,14.795000076293945,2745.2041015625,0.0,0.0,4,178,0.0,0.0
12:10:30.982920,150.314697265625,0.0,0.0,0.0,0.0,0.0,0.0,14.803750038146973,2746.2041015625,0.0,0.0,4,179,0.0,0.0
