Time,Altitude,OrientX,OrientY,OrientZ,Longitude,Latitude,VelX,VelY,VelZ,State,Battery,Frame,TimeSinceStartup,Longitude Change,Latitude Change
19:54:05.230592,1000.0,360.2300109863281,130.10000610351562,-100.5,0.0,0.0,0.0,100.0,0.0,7500.123,14000.5182,0,0,0.0,0.0
19:54:06.233620,2000.0,125.5999984741211,135.60000610351562,140.1999969482422,5.0,-10.0,10.0,90.0,0.5,7501.129681,14001.123456789,1,1,1.0066810000007536,0.6052567890001228
19:54:07.235721,4000.0,130.0,10.0,160.0,10.0,200.0,30.0,40.0,1.0,7600.059102305,14200.01923941,1,2,99.93610230500053,199.50103940999907
19:54:08.237558,8000.0,140.0,100.0,180.0,15.0,400.0,50.0,20.0,1.5,7700.011959123,14300.631923941,2,3,199.88895912300086,300.113723941
19:54:09.237565,12000.0,135.0,140.0,170.0,8.0,-100.0,25.0,10.0,2.0,7800.01959123,14400.0192391,2,4,299.89659123,399.5010390999996
19:54:10.245976,1000.0,360.2300109863281,130.10000610351562,-100.5,0.0,0.0,0.0,100.0,0.0,7500.123,14000.5182,0,5,0.0,0.0
19:54:11.243343,2000.0,125.5999984741211,135.60000610351562,140.1999969482422,5.0,-10.0,10.0,90.0,0.5,7501.129681,14001.123456789,1,6,1.0066810000007536,0.6052567890001228
19:54:12.243647,4000.0,130.0,10.0,160.0,10.0,200.0,30.0,40.0,1.0,7600.059102305,14200.01923941,1,7,99.93610230500053,199.50103940999907
19:54:13.245541,8000.0,140.0,100.0,180.0,15.0,400.0,50.0,20.0,1.5,7700.011959123,14300.631923941,2,8,199.88895912300086,300.113723941
19:54:14.247211,12000.0,135.0,140.0,170.0,8.0,-100.0,25.0,10.0,2.0,7800.01959123,14400.0192391,2,9,299.89659123,399.5010390999996
19:54:15.250265,1000.0,360.2300109863281,130.10000610351562,-100.5,0.0,0.0,0.0,100.0,0.0,7500.123,14000.5182,0,10,0.0,0.0
19:54:16.252970,2000.0,125.5999984741211,135.60000610351562,140.1999969482422,5.0,-10.0,10.0,90.0,0.5,7501.129681,14001.123456789,1,11,1.0066810000007536,0.6052567890001228
19:54:17.252593,4000.0,130.0,10.0,160.0,10.0,200.0,30.0,40.0,1.0,7600.059102305,14200.01923941,1,12,99.93610230500053,199.50103940999907
19:54:18.254634,8000.0,140.0,100.0,180.0,15.0,400.0,50.0,20.0,1.5,7700.011959123,14300.631923941,2,13,199.88895912300086,300.113723941
19:54:19.256393,12000.0,135.0,140.0,170.0,8.0,-100.0,25.0,10.0,2.0,7800.01959123,14400.0192391,2,14,299.89659123,399.5010390999996
19:54:20.258773,1000.0,360.2300109863281,130.10000610351562,-100.5,0.0,0.0,0.0,100.0,0.0,7500.123,14000.5182,0,15,0.0,0.0
19:54:21.260729,2000.0,125.5999984741211,135.60000610351562,140.1999969482422,5.0,-10.0,10.0,90.0,0.5,7501.129681,14001.123456789,1,16,1.0066810000007536,0.6052567890001228
19:54:22.262835,4000.0,130.0,10.0,160.0,10.0,200.0,30.0,40.0,1.0,7600.059102305,14200.01923941,1,17,99.93610230500053,199.50103940999907
