time,roll_acceleration
58.64000000000006,48.23547120055832
58.650000000000055,306.13706189250473
58.66000000000005,529.7522635103091
58.67000000000006,739.2132607945132
58.68000000000006,598.1419153843284
58.690000000000055,425.3605882814949
58.70000000000005,386.2054764687105
58.71000000000006,-20.43588487765773
58.720000000000056,-249.48027150406642
58.730000000000054,-111.9614075069847
58.74000000000005,-121.47513279733774
58.75000000000006,-264.8527461517437
58.760000000000055,-206.81401931144902
58.77000000000005,-99.92580895570008
58.78000000000006,-321.3274184611563
58.790000000000056,-461.35658695731917
58.800000000000054,-18.554776371978363
58.81000000000005,-0.4162273384682992
58.82000000000006,346.48610783938653
58.830000000000055,371.1209260678303
58.84000000000005,511.17985315234716
58.85000000000006,59.18175898323165
58.860000000000056,65.97636057529091
58.870000000000054,3.007135526498087
58.88000000000005,87.75280700010967
58.89000000000006,118.53577509296353
58.900000000000055,39.83603365848068
58.91000000000005,-110.69312534330219
58.92000000000006,-101.41066814337057
58.93000000000006,-140.52883526032258
58.940000000000055,-221.1525676781561
58.95000000000005,-324.09876718160916
58.96000000000006,-290.72678217287097
58.970000000000056,-232.24981390204798
58.980000000000054,-65.77742105534108
58.99000000000006,50.241767485599446
59.00000000000006,156.454235789959
59.010000000000055,372.60402929497724
59.02000000000005,665.8486923165976
59.03000000000006,855.9632820244607
59.040000000000056,925.1482342668081
59.050000000000054,846.0470130504107
59.06000000000006,769.6920490721834
59.07000000000006,673.2971529113314
59.080000000000055,432.97340436409155
59.09000000000005,98.84551402132878
59.10000000000006,-62.47136122106184
59.110000000000056,-141.38204755460885
59.120000000000054,-125.03425002824656
59.13000000000005,5.2781867302284065
59.14000000000006,165.300025648949
59.150000000000055,353.8707450165869
59.16000000000005,303.6666176547166
59.17000000000006,393.42267731442485
59.18000000000006,102.38481363304004
59.190000000000055,223.73108524867655
59.20000000000005,183.82892459303628
59.21000000000006,104.02867440858759
59.220000000000056,-179.12528530074331
59.230000000000054,-513.576485031799
59.24000000000006,-281.247849556427
59.25000000000006,-358.28871197807405
59.260000000000055,-478.5458285903043
59.27000000000005,-678.8853988765466
59.28000000000006,-888.7834103842948
59.290000000000056,-957.2775679472115
59.300000000000054,-961.2012858115386
59.31000000000006,-897.0148608685372
59.32000000000006,-715.5464472277125
59.330000000000055,-753.7392172443001
59.34000000000005,-687.7379001890386
59.35000000000006,-615.1317118812609
59.360000000000056,-624.5157616471274
59.370000000000054,-532.9148408285383
59.38000000000005,-375.6023821955014
59.39000000000006,-477.86912515093877
59.400000000000055,-469.4555481239777
59.41000000000005,-324.01891560373804
59.42000000000006,-245.0647991958459
59.43000000000006,-325.0655224339719
59.440000000000055,-349.66048889738386
59.45000000000005,-279.5679584455961
59.46000000000006,-22.091687293104194
59.470000000000056,313.86557708492165
59.480000000000054,412.7598668131552
59.49000000000006,724.3793016517351
59.50000000000006,930.4129649527036
59.510000000000055,1078.0006359109018
59.52000000000005,1362.3561593136653
59.53000000000006,1487.3148206512724
59.540000000000056,1721.1596520674702
59.550000000000054,1849.841120787778
59.56000000000006,1913.187569374557
59.57000000000006,1934.647531514471
59.580000000000055,1817.684359188206
59.59000000000005,1785.5842715856086
59.60000000000006,1792.6639969257922
59.610000000000056,1754.3264708656761
59.620000000000054,1731.9142428169732
59.63000000000006,1568.0293736693204
59.64000000000006,1560.9557866924304
59.650000000000055,1236.784398767897
59.66000000000005,1086.8069037522062
59.67000000000006,857.5962262047211
59.68000000000006,558.7444230217649
59.690000000000055,304.183446430635
59.70000000000006,61.291601252129226
59.71000000000006,-167.73035698288692
59.720000000000056,-368.5963808621997
59.730000000000054,-504.6018025350729
59.74000000000006,-645.0134515469114
59.75000000000006,-671.3884983352399
59.760000000000055,-673.5036559198782
59.77000000000005,-806.0837413979758
59.78000000000006,-975.2045863957173
59.790000000000056,-1279.1863702191133
59.800000000000054,-1433.7393636819588
59.81000000000006,-1586.5306502298763
59.82000000000006,-1680.2114156968119
59.830000000000055,-1746.356488780214
59.84000000000005,-1854.0436278388834
59.85000000000006,-1806.4204448198736
59.860000000000056,-1771.022423698735
59.870000000000054,-1559.789437224083
59.88000000000006,-1380.6150481105396
59.89000000000006,-1053.9273594825388
59.900000000000055,-704.5188931282877
59.91000000000005,-297.6514366612184
59.92000000000006,102.1182989876288
59.93000000000006,536.4469015074757
59.940000000000055,730.5673381946433
59.95000000000006,864.0552508743989
59.96000000000006,900.2570135310109
59.970000000000056,938.0676594482203
59.980000000000054,1042.2490365481847
59.99000000000006,1165.6391737377282
60.00000000000006,1284.9501405082126
60.010000000000055,1367.4125246279607
60.02000000000005,1391.6138920107155
60.03000000000006,1473.377067287967
60.040000000000056,1556.2881347315467
60.050000000000054,1587.0907588811253
60.06000000000006,1628.8671744322287
60.07000000000006,1529.5193648134623
60.080000000000055,1380.6097697787918
60.09000000000005,1180.4447139868787
60.10000000000006,937.7448519305532
60.110000000000056,658.7345315328974
60.120000000000054,389.90438047793253
60.13000000000006,123.78720368733825
60.14000000000006,-129.10578226637747
60.150000000000055,-340.7869038887023
60.16000000000005,-564.6719721139597
60.17000000000006,-787.9787125826025
60.18000000000006,-992.5436588507242
60.190000000000055,-1090.0964354392231
60.20000000000006,-1147.1342828569598
60.21000000000006,-1190.5795683112722
60.220000000000056,-1183.0944837775617
60.230000000000054,-1218.8140154380092
60.24000000000006,-1304.1403384194373
60.25000000000006,-1462.5825668386794
60.260000000000055,-1673.9136189757858
60.27000000000006,-1927.1427127104423
60.28000000000006,-2127.1858756606416
60.290000000000056,-2274.4066439891208
60.300000000000054,-2317.0969857786254
60.31000000000006,-2236.592538399065
60.32000000000006,-2057.8189919801976
60.330000000000055,-1797.5679577341446
60.34000000000006,-1488.0498916074218
60.35000000000006,-1098.366390220297
60.360000000000056,-695.3913025918662
60.370000000000054,-325.1101585195954
60.38000000000006,-63.98072599477329
60.39000000000006,84.65181975805609
60.400000000000055,149.01809530448136
60.41000000000005,109.77376429434868
60.42000000000006,12.448391838598736
60.43000000000006,-46.80626767827182
60.440000000000055,-83.73098081092446
60.45000000000006,-71.27410537140668
60.46000000000006,-10.626491226191318
60.470000000000056,58.45615264671118
60.480000000000054,153.7270480697599
60.49000000000006,201.2316208030866
60.50000000000006,178.15194245463456
60.510000000000055,94.23146134142797
60.52000000000006,2.948808392848908
60.53000000000006,-94.68325207792802
60.540000000000056,-156.73926991195444
60.550000000000054,-103.20658328638712
60.56000000000006,51.909374714704235
60.57000000000006,252.92678875570303
60.580000000000055,468.7001504713912
60.59000000000006,673.8094577105293
60.60000000000006,846.3108397079898
60.610000000000056,940.9637193713152
60.620000000000054,992.7685726820741
60.63000000000006,1038.3152036246797
60.64000000000006,1040.2939010094954
60.650000000000055,968.6662116546257
60.66000000000005,859.9428373010044
60.67000000000006,750.7968052962236
60.68000000000006,679.0098595588313
60.690000000000055,670.7838322164552
60.70000000000006,779.0226481781559
60.71000000000006,985.249270708427
60.720000000000056,1241.573232778169
60.730000000000054,1517.6274606107847
60.74000000000006,1755.005620057175
60.75000000000006,1982.9128106038336
60.760000000000055,2176.0394894272254
60.77000000000006,2325.910340132986
60.78000000000006,2488.0173873272593
60.790000000000056,2686.6940039389606
60.800000000000054,2879.1788488645093
60.81000000000006,3003.6597617379703
60.82000000000006,3050.405606494187
60.830000000000055,3041.5167459569075
60.84000000000006,3000.1159571366484
60.85000000000006,2913.950284854056
60.860000000000056,2798.866031451923
60.870000000000054,2637.342852535431
60.88000000000006,2393.711694019434
60.89000000000006,2080.8381575238336
60.900000000000055,1694.4311983610853
60.91000000000006,1290.449497388017
60.92000000000006,852.2344205177778
60.93000000000006,450.91596748322746
60.940000000000055,139.16653534741098
60.95000000000006,-9.959612404330759
60.96000000000006,-54.68671922971355
60.970000000000056,-43.665553106561674
60.98000000000006,-19.439120568118142
60.99000000000006,29.370219032029464
61.00000000000006,75.2275167089487
61.010000000000055,89.43158288638215
61.02000000000006,101.80838077780373
61.03000000000006,92.69248687727776
